id,date,barangay,crime_type,crime_count,latitude,longitude,month_year,year,month
2650,2020-04-14,ALFONSO ANGLIONGTO SR,Identity Theft,3,7.137309881547788,125.65769416413669,2020-04,2020,4
2626,2020-04-14,SUBASTA,Physical Injury,2,7.289223524947032,125.45150345851296,2020-04,2020,4
3173,2020-04-14,PAQUIBATO (POB.),Robbery,5,7.047847678762407,125.5135042745048,2020-04,2020,4
1550,2020-04-15,PANACAN,Phishing,5,7.189945412678207,125.44069844014813,2020-04,2020,4
923,2020-04-15,PANALUM,Hacking,1,7.268365668068228,125.57922877277204,2020-04,2020,4
999,2020-04-17,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,4,7.285071206146241,125.64472361418784,2020-04,2020,4
974,2020-04-19,SASA,Assault,3,7.064482113577227,125.6121836735717,2020-04,2020,4
3480,2020-04-19,TACUNAN,Vandalism,4,7.120566159967219,125.53402185759342,2020-04,2020,4
1256,2020-04-19,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,1,7.129091768469839,125.54416798225088,2020-04,2020,4
2962,2020-04-20,BAGO OSHIRO,Identity Theft,4,7.103602585673467,125.51991586529232,2020-04,2020,4
3328,2020-04-20,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,3,7.155402419921387,125.62144522645252,2020-04,2020,4
264,2020-04-20,"INDANGAN (BRGY UNDER PS 13, DCPO)",Robbery,4,7.155498895709121,125.51618232342746,2020-04,2020,4
1515,2020-04-21,ULAS,Assault,3,7.058733395705064,125.43186414827656,2020-04,2020,4
2807,2020-04-21,"INDANGAN (BRGY UNDER PS 13, DCPO)",Assault,2,7.227193062140332,125.62184239616523,2020-04,2020,4
2567,2020-04-21,BAGANIHAN,Cyber Fraud,5,7.069715296916814,125.60910390418027,2020-04,2020,4
3085,2020-04-22,DALIAO,Murder,5,7.2103418783252415,125.59443063817832,2020-04,2020,4
1898,2020-04-22,BUDA,Robbery,3,7.056407420384625,125.50062204404892,2020-04,2020,4
1948,2020-04-22,BARANGAY 14-B,Carnapping,4,7.044235758011885,125.40212754383232,2020-04,2020,4
1824,2020-04-22,BARANGAY 28-C,Online Scam,1,7.232390134191336,125.61956182118595,2020-04,2020,4
3503,2020-04-22,TAMBOBONG,Robbery,5,7.299171369971081,125.43752667295092,2020-04,2020,4
3175,2020-04-23,ALFONSO ANGLIONGTO SR,Hacking,1,7.021147583692944,125.42904561929618,2020-04,2020,4
2077,2020-04-23,BAGO OSHIRO,Assault,3,7.071638863414462,125.49694356518384,2020-04,2020,4
677,2020-04-24,MINTAL,Assault,2,7.033611670650416,125.41415901050922,2020-04,2020,4
756,2020-04-24,SIRIB,Carnapping,1,7.238207556781089,125.65981070251372,2020-04,2020,4
3642,2020-04-25,VICENTE HIZON SR.,Theft,5,7.272530365563813,125.4998070539078,2020-04,2020,4
1666,2020-04-25,TUGBOK (POB.),Hacking,2,7.255427487323528,125.63443862662642,2020-04,2020,4
2031,2020-04-25,MALAGOS,Phishing,2,7.059429289827922,125.58694135612436,2020-04,2020,4
1307,2020-04-26,BARANGAY 23-C,Online Scam,3,7.214226079639729,125.5430950177853,2020-04,2020,4
1979,2020-04-26,TACUNAN,Cyberbullying,4,7.261819075145381,125.56127434141546,2020-04,2020,4
1246,2020-04-26,BUDA,Assault,2,7.187866096489424,125.57462103933727,2020-04,2020,4
992,2020-04-27,BANTOL,Cyber Fraud,4,7.208408941256328,125.572068984008,2020-04,2020,4
1347,2020-04-27,BARANGAY 14-B,Homicide,4,7.103780497764089,125.40425899034152,2020-04,2020,4
2383,2020-04-27,"MANDUG (BRGY UNDER PS 13, DCPO)",Hacking,4,7.274990570752362,125.40835231537878,2020-04,2020,4
3458,2020-04-27,BARANGAY 3-A (POB.),Hacking,1,7.207265192965247,125.52141176229875,2020-04,2020,4
2249,2020-04-28,GUMITAN,Illegal Drugs,2,7.179693552453163,125.61603340005448,2020-04,2020,4
14,2020-04-28,TUNGKALAN,Illegal Drugs,1,7.063701733203483,125.45803060288696,2020-04,2020,4
2095,2020-04-28,LACSON,Murder,1,7.086141387425372,125.46149376984778,2020-04,2020,4
607,2020-04-29,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Murder,5,7.061900115521738,125.65383726315908,2020-04,2020,4
1540,2020-04-29,BAYABAS,Online Scam,1,7.157549015100118,125.54017829880226,2020-04,2020,4
2418,2020-04-30,BARANGAY 32-D,Identity Theft,5,7.0116988037724735,125.67462486044002,2020-04,2020,4
1500,2020-05-02,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Murder,1,7.259000094871547,125.58951672549796,2020-05,2020,5
2104,2020-05-02,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,3,7.208769735450641,125.6717735013704,2020-05,2020,5
3154,2020-05-02,VICENTE HIZON SR.,Phishing,2,7.128280400111001,125.66706620116636,2020-05,2020,5
1891,2020-05-03,BARANGAY 27-C,Theft,5,7.029753429876164,125.61560977979184,2020-05,2020,5
1474,2020-05-03,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,2,7.12124209649531,125.61046957968088,2020-05,2020,5
1664,2020-05-04,40-D BOLTON ISLA,Theft,1,7.149089044871749,125.573626942908,2020-05,2020,5
1419,2020-05-05,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Robbery,4,7.13565970848503,125.54730592880068,2020-05,2020,5
1253,2020-05-06,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,3,7.035192456688718,125.6091498762871,2020-05,2020,5
2713,2020-05-06,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,4,7.104428677950486,125.61267000187549,2020-05,2020,5
2246,2020-05-06,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Illegal Drugs,5,7.156433706713076,125.582014860591,2020-05,2020,5
2888,2020-05-06,ALFONSO ANGLIONGTO SR,Cyberbullying,2,7.1228236215451055,125.50746571237292,2020-05,2020,5
916,2020-05-07,BANGKAS HEIGHTS,Identity Theft,4,7.130837958740595,125.67494674533464,2020-05,2020,5
1879,2020-05-07,TACUNAN,Hacking,1,7.089264535395646,125.53442564618491,2020-05,2020,5
69,2020-05-07,TORII (POB.),Physical Injury,1,7.022365193103931,125.602151669481,2020-05,2020,5
1427,2020-05-08,BARANGAY 17-B,Illegal Drugs,5,7.001481994280323,125.69500223052428,2020-05,2020,5
2781,2020-05-08,SUBASTA,Illegal Drugs,5,7.014993708597904,125.50650457984088,2020-05,2020,5
1758,2020-05-10,BARANGAY 26-C,Robbery,2,7.146356213177909,125.52904281962904,2020-05,2020,5
355,2020-05-11,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Assault,1,7.021170624220129,125.56233414746366,2020-05,2020,5
2863,2020-05-11,MINTAL,Phishing,4,7.285137751172589,125.68732999745286,2020-05,2020,5
3566,2020-05-11,CATALUNAN GRANDE,Vandalism,5,7.217501822889735,125.66822986083186,2020-05,2020,5
3016,2020-05-11,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,4,7.100214989700631,125.65969351091182,2020-05,2020,5
593,2020-05-11,MAGSAYSAY,Online Scam,2,7.054564025319744,125.5513367825008,2020-05,2020,5
2610,2020-05-12,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Illegal Drugs,2,7.018806886486559,125.49250563650288,2020-05,2020,5
1049,2020-05-13,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,4,7.261029662170278,125.50033275813544,2020-05,2020,5
2629,2020-05-13,BARANGAY 38-D (OB.),Phishing,5,7.148144212137079,125.5667612442597,2020-05,2020,5
3326,2020-05-14,76-A (BUCANA),Theft,5,7.225524097718752,125.45813673900702,2020-05,2020,5
2259,2020-05-15,VICENTE HIZON SR.,Vandalism,1,7.095083976337336,125.65088739393074,2020-05,2020,5
3406,2020-05-15,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,1,7.241999515908045,125.46504428277872,2020-05,2020,5
3628,2020-05-16,SANTO NINO,Hacking,1,7.261200710237655,125.5321303711968,2020-05,2020,5
953,2020-05-17,CABANTIAN,Identity Theft,5,7.052611383587035,125.52056288137102,2020-05,2020,5
1303,2020-05-17,VICENTE HIZON SR.,Phishing,3,7.0155913850954414,125.62856696831324,2020-05,2020,5
1647,2020-05-17,VICENTE HIZON SR.,Phishing,2,7.03831404509057,125.40798250982331,2020-05,2020,5
2859,2020-05-18,PANALUM,Physical Injury,5,7.010805645487428,125.67287600851614,2020-05,2020,5
1227,2020-05-18,MALAGOS,Hacking,3,7.119278319388839,125.57499217445526,2020-05,2020,5
3421,2020-05-19,WINES,Robbery,2,7.229306015930928,125.45887028450636,2020-05,2020,5
2521,2020-05-19,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,4,7.207759729461133,125.46769937491564,2020-05,2020,5
619,2020-05-19,BAGUIO PROPER,Identity Theft,4,7.241860383937918,125.49073989523843,2020-05,2020,5
1949,2020-05-20,BARANGAY 28-C,Hacking,1,7.098457826082793,125.60407520649912,2020-05,2020,5
2012,2020-05-20,SALAYSAY,Hacking,5,7.018795961036607,125.64534662206988,2020-05,2020,5
282,2020-05-21,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,4,7.101398547055461,125.62030970294768,2020-05,2020,5
1594,2020-05-21,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Murder,2,7.03123289481525,125.69177047069492,2020-05,2020,5
666,2020-05-21,GUMITAN,Hacking,2,7.0458577417553,125.61281664654732,2020-05,2020,5
3225,2020-05-21,40-D BOLTON ISLA,Assault,4,7.049724453089566,125.6685255518299,2020-05,2020,5
1304,2020-05-23,SASA,Murder,4,7.162388900590321,125.66799134813644,2020-05,2020,5
1586,2020-05-23,"ACACIA (BRGY UNDER PS 13, DCPO)",Hacking,4,7.04093192576702,125.41653046054763,2020-05,2020,5
1368,2020-05-24,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Homicide,2,7.272709756199692,125.51129211377766,2020-05,2020,5
2041,2020-05-25,BARANGAY 11-A,Hacking,4,7.255184817352341,125.57807257632427,2020-05,2020,5
541,2020-05-25,ALAMBRE,Physical Injury,5,7.286215308177616,125.4515488381073,2020-05,2020,5
3126,2020-05-25,MAPI-ILA,Robbery,4,7.182019517415231,125.54459847531986,2020-05,2020,5
276,2020-05-26,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Illegal Drugs,4,7.15045488840616,125.57452099422636,2020-05,2020,5
210,2020-05-27,BARANGAY 2-A (POB.),Homicide,2,7.04824241542525,125.4171080742011,2020-05,2020,5
3598,2020-05-27,BARANGAY 39-D (POB.),Physical Injury,5,7.165798680333024,125.403533962886,2020-05,2020,5
1699,2020-05-27,TAMAYONG,Robbery,2,7.288934533476752,125.69522683918996,2020-05,2020,5
1818,2020-05-28,BAYABAS,Physical Injury,4,7.23076694435144,125.57423057508431,2020-05,2020,5
1999,2020-05-29,MARILOG,Vandalism,1,7.0171164163453765,125.54558719021853,2020-05,2020,5
3481,2020-05-30,SIRIB,Identity Theft,4,7.046107312853262,125.50288995591004,2020-05,2020,5
893,2020-05-30,BARANGAY 32-D,Assault,5,7.249065959370097,125.58294382846444,2020-05,2020,5
2068,2020-05-31,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,4,7.077586250466411,125.500213664526,2020-05,2020,5
300,2020-05-31,LIZADA,Assault,2,7.02560423949813,125.57870394724846,2020-05,2020,5
3123,2020-05-31,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,2,7.018757888722853,125.5602108339614,2020-05,2020,5
968,2020-05-31,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Illegal Drugs,3,7.0891365146869525,125.61453750594508,2020-05,2020,5
2420,2020-06-01,MABUHAY,Homicide,1,7.11639602798406,125.5515346667232,2020-06,2020,6
258,2020-06-01,SALAYSAY,Phishing,1,7.208808939002492,125.53552184279444,2020-06,2020,6
716,2020-06-02,CAWAYAN,Carnapping,5,7.2788587432743475,125.49625636282497,2020-06,2020,6
1341,2020-06-02,BAGANIHAN,Carnapping,5,7.077304866553364,125.64320507110128,2020-06,2020,6
3346,2020-06-02,MARILOG,Illegal Drugs,4,7.214919133587429,125.48033229438124,2020-06,2020,6
1098,2020-06-02,BARANGAY 28-C,Vandalism,1,7.055931478643276,125.4787225129468,2020-06,2020,6
3531,2020-06-02,VICENTE HIZON SR.,Vandalism,2,7.083510544498797,125.4253946260754,2020-06,2020,6
2764,2020-06-03,ALAMBRE,Theft,3,7.134302027623125,125.48555597880302,2020-06,2020,6
7,2020-06-04,PAMPANGA,Phishing,3,7.01742508365046,125.50832241790232,2020-06,2020,6
2885,2020-06-05,MAGSAYSAY,Assault,3,7.020702277783845,125.68295875490804,2020-06,2020,6
2444,2020-06-05,SALUMAY,Cyberbullying,2,7.250094988581275,125.40974597900706,2020-06,2020,6
206,2020-06-07,40-D BOLTON ISLA,Physical Injury,4,7.002759115484989,125.54354732103216,2020-06,2020,6
341,2020-06-07,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,1,7.14748476253505,125.53277320377984,2020-06,2020,6
237,2020-06-08,TALOMO (POB.),Cyber Fraud,3,7.084231708732257,125.4170644193333,2020-06,2020,6
2700,2020-06-08,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Vandalism,5,7.231876444562834,125.48841041096566,2020-06,2020,6
2484,2020-06-09,TIGATTO,Hacking,4,7.044638790821534,125.40301409431646,2020-06,2020,6
3460,2020-06-09,TALOMO RIVER,Robbery,3,7.194591687030645,125.47712882681854,2020-06,2020,6
1732,2020-06-10,"INDANGAN (BRGY UNDER PS 13, DCPO)",Homicide,1,7.187168750887492,125.50621936870654,2020-06,2020,6
3528,2020-06-11,SUAWAN (TULI),Online Scam,4,7.227787752075542,125.56428483019612,2020-06,2020,6
646,2020-06-11,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Homicide,2,7.267158184221969,125.6225933188542,2020-06,2020,6
1831,2020-06-11,BUHANGIN (POB.),Phishing,3,7.293991098807655,125.6988673479134,2020-06,2020,6
1856,2020-06-12,76-A BUCANA,Murder,3,7.075672306052009,125.62870836411216,2020-06,2020,6
1226,2020-06-12,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Cyber Fraud,5,7.191557784299226,125.41721755310648,2020-06,2020,6
1362,2020-06-12,CABANTIAN,Murder,5,7.0631986567017,125.4681783160679,2020-06,2020,6
3461,2020-06-12,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Murder,1,7.082586464035558,125.54383649344491,2020-06,2020,6
3125,2020-06-13,TAMAYONG,Vandalism,5,7.219820042435849,125.52300713602251,2020-06,2020,6
1639,2020-06-13,BARANGAY 18-B,Illegal Drugs,5,7.297745050647513,125.40524946419622,2020-06,2020,6
473,2020-06-13,BUNAWAN (POB.),Vandalism,4,7.012947973585173,125.46249461700256,2020-06,2020,6
516,2020-06-13,BANGKAS HEIGHTS,Cyberbullying,1,7.007910092349175,125.52220965726386,2020-06,2020,6
2221,2020-06-14,PANALUM,Online Scam,4,7.2111057932382385,125.63953605151536,2020-06,2020,6
522,2020-06-15,BUDA,Homicide,5,7.114267256989306,125.57313512471636,2020-06,2020,6
962,2020-06-15,GUMALANG,Phishing,3,7.180945632839916,125.46121931656398,2020-06,2020,6
1658,2020-06-16,PAQUIBATO (POB.),Hacking,5,7.091657293197407,125.65758003209476,2020-06,2020,6
1993,2020-06-16,BARANGAY 13-B,Cyberbullying,4,7.183067544843293,125.53786889325166,2020-06,2020,6
2983,2020-06-16,BARANGAY 17-B,Physical Injury,1,7.211461303013015,125.68044661213314,2020-06,2020,6
3568,2020-06-16,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Physical Injury,5,7.200163701158254,125.41654697718054,2020-06,2020,6
592,2020-06-16,SAN ISIDRO,Identity Theft,3,7.1922624234409644,125.46204536794002,2020-06,2020,6
1803,2020-06-17,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,1,7.105975422550619,125.48151527966944,2020-06,2020,6
3540,2020-06-17,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,4,7.018769452665835,125.5181045657972,2020-06,2020,6
1363,2020-06-17,BARANGAY 22-C,Assault,5,7.186889975069045,125.56313612111752,2020-06,2020,6
268,2020-06-18,ILANG,Homicide,4,7.210745225196133,125.41843388703924,2020-06,2020,6
1270,2020-06-18,BARANGAY 11-A,Carnapping,5,7.087498773612791,125.49147093731553,2020-06,2020,6
3174,2020-06-19,"WAAN (BRGY UNDER ps 13, DCPO)",Phishing,3,7.048138784281368,125.62491772403509,2020-06,2020,6
111,2020-06-19,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Murder,2,7.0869254358741305,125.5691758700267,2020-06,2020,6
3251,2020-06-20,NEW VALENCIA,Phishing,1,7.159751219924795,125.65601872006108,2020-06,2020,6
3524,2020-06-20,MARAPANGI,Robbery,3,7.030293432045329,125.61858454703784,2020-06,2020,6
862,2020-06-21,VICENTE HIZON SR.,Theft,2,7.1359866504244085,125.64248046336488,2020-06,2020,6
3573,2020-06-22,BARANGAY 26-C,Homicide,2,7.25203242353176,125.44443023958814,2020-06,2020,6
1276,2020-06-22,SALAPAWAN,Robbery,4,7.0314790535254525,125.46824448110809,2020-06,2020,6
3875,2020-06-23,BARANGAY 17-B,Cyberbullying,4,7.012574565014877,125.5606565748258,2020-06,2020,6
2971,2020-06-25,PANACAN,Homicide,3,7.1141553129609685,125.45967893393852,2020-06,2020,6
2995,2020-06-25,BARANGAY 39-D (POB.),Identity Theft,2,7.039514508573728,125.67855232558314,2020-06,2020,6
3179,2020-06-26,MARAPANGI,Cyberbullying,5,7.244237705677349,125.46315854653218,2020-06,2020,6
1707,2020-06-26,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,2,7.192247894407061,125.66874471946808,2020-06,2020,6
182,2020-06-26,BARANGAY 14-B,Phishing,4,7.034042056372177,125.6017521788021,2020-06,2020,6
2262,2020-06-26,BAGUIO PROPER,Online Scam,2,7.18057702930454,125.65546115156938,2020-06,2020,6
1539,2020-06-26,RIVERSIDE,Physical Injury,2,7.054431504308688,125.55845677852692,2020-06,2020,6
2916,2020-06-27,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Cyberbullying,3,7.198914157541027,125.45182719548431,2020-06,2020,6
3518,2020-06-27,TAMUGAN,Hacking,5,7.115679277754,125.47176332641028,2020-06,2020,6
765,2020-06-28,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Murder,1,7.010059730420734,125.5615184937861,2020-06,2020,6
3625,2020-06-28,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,5,7.074900685822069,125.55403034913776,2020-06,2020,6
3275,2020-06-29,TUNGKALAN,Carnapping,3,7.250835310962175,125.5290527725333,2020-06,2020,6
1212,2020-06-30,BAYABAS,Homicide,4,7.135416107298902,125.46563151252327,2020-06,2020,6
3099,2020-06-30,LUBOGAN,Assault,1,7.002495982668157,125.470989939441,2020-06,2020,6
3444,2020-06-30,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Murder,4,7.298689332849665,125.59342701797704,2020-06,2020,6
1273,2020-06-30,MARILOG,Hacking,3,7.233955296668005,125.48935781951708,2020-06,2020,6
200,2020-07-01,TAMBOBONG,Vandalism,3,7.233962663757287,125.5851317833286,2020-07,2020,7
1697,2020-07-01,MINTAL,Cyber Fraud,3,7.007743572084846,125.53439149691468,2020-07,2020,7
18,2020-07-02,BAGANIHAN,Cyber Fraud,5,7.157426929489671,125.66870698328,2020-07,2020,7
179,2020-07-02,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Phishing,1,7.28101899662102,125.498082307301,2020-07,2020,7
1874,2020-07-03,BARANGAY 22-C,Illegal Drugs,2,7.252210908403359,125.64898187796372,2020-07,2020,7
926,2020-07-05,BARANGAY 38-D (OB.),Illegal Drugs,2,7.006740792496036,125.47711880765677,2020-07,2020,7
1383,2020-07-05,PANACAN,Physical Injury,4,7.290823696700586,125.47825477378863,2020-07,2020,7
2474,2020-07-05,BAO JOAQUIN,Assault,3,7.216642970636771,125.69068331915228,2020-07,2020,7
2239,2020-07-05,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,4,7.023690748657248,125.66004644570656,2020-07,2020,7
67,2020-07-05,RIVERSIDE,Cyberbullying,1,7.0422772674924285,125.4377865589138,2020-07,2020,7
2355,2020-07-06,76-A BUCANA,Murder,2,7.217191916639828,125.67623125489082,2020-07,2020,7
616,2020-07-06,BARANGAY 14-B,Vandalism,1,7.276261720159543,125.4950827865302,2020-07,2020,7
3261,2020-07-06,BANTOL,Homicide,3,7.061294915019691,125.47688771261078,2020-07,2020,7
274,2020-07-06,TAMAYONG,Online Scam,2,7.273972165766941,125.5432248568441,2020-07,2020,7
744,2020-07-07,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Murder,4,7.150816117027744,125.69829909080572,2020-07,2020,7
1041,2020-07-07,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Vandalism,4,7.161847387712601,125.62866361749424,2020-07,2020,7
3257,2020-07-07,TAPAK,Identity Theft,5,7.20762209410731,125.41515224124969,2020-07,2020,7
3327,2020-07-08,CALINAN (POB.),Illegal Drugs,3,7.240900621587351,125.46436944602786,2020-07,2020,7
601,2020-07-08,TALOMO (POB.),Carnapping,4,7.0506805189216495,125.45958948415856,2020-07,2020,7
291,2020-07-08,CABANTIAN,Online Scam,1,7.009150074981715,125.56208366795624,2020-07,2020,7
1653,2020-07-08,MALAGOS,Hacking,3,7.0789337709732525,125.4617645964535,2020-07,2020,7
2412,2020-07-09,BARANGAY 37-D,Robbery,5,7.042165890273508,125.50566929252123,2020-07,2020,7
3351,2020-07-09,BARANGAY 26-C,Cyberbullying,5,7.064473791110919,125.49879638324477,2020-07,2020,7
2889,2020-07-09,BARANGAY 23-C,Online Scam,5,7.243263574302375,125.44481981653614,2020-07,2020,7
2970,2020-07-09,SALUMAY,Vandalism,5,7.148877625864708,125.54124492580978,2020-07,2020,7
1987,2020-07-09,MALAGOS,Illegal Drugs,4,7.21838179209213,125.57005752998823,2020-07,2020,7
3109,2020-07-10,SASA,Murder,4,7.176836196845409,125.66444574587668,2020-07,2020,7
1082,2020-07-11,76-A BUCANA,Phishing,5,7.026823300693678,125.43184810606424,2020-07,2020,7
622,2020-07-11,"WAAN (BRGY UNDER ps 13, DCPO)",Vandalism,1,7.0628047970010135,125.62939528511546,2020-07,2020,7
1795,2020-07-12,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Hacking,4,7.012501870180715,125.55086265601967,2020-07,2020,7
78,2020-07-12,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Online Scam,4,7.022213395520227,125.48277680831416,2020-07,2020,7
1661,2020-07-13,"WAAN (BRGY UNDER ps 13, DCPO)",Assault,4,7.180178300008185,125.4552303970083,2020-07,2020,7
2491,2020-07-13,PAQUIBATO (POB.),Identity Theft,1,7.085735066657761,125.58113782718584,2020-07,2020,7
1480,2020-07-13,WINES,Assault,2,7.13067499444388,125.4912283907914,2020-07,2020,7
2783,2020-07-13,MATINA PANGI,Hacking,5,7.294357758749235,125.5509400664245,2020-07,2020,7
2533,2020-07-13,MALABOG,Assault,5,7.088385818903858,125.6778578959244,2020-07,2020,7
1915,2020-07-14,BANGKAS HEIGHTS,Assault,1,7.134583189286363,125.5551816509263,2020-07,2020,7
2094,2020-07-15,FATIMA (BENOWANG),Online Scam,1,7.156998889358422,125.56912113043364,2020-07,2020,7
700,2020-07-15,ULAS,Cyber Fraud,3,7.144342030556445,125.69482186227312,2020-07,2020,7
2939,2020-07-15,TALOMO RIVER,Identity Theft,5,7.285666535709279,125.54938457777467,2020-07,2020,7
1657,2020-07-15,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,5,7.166140672213713,125.60285872390696,2020-07,2020,7
2545,2020-07-16,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,3,7.026581414190904,125.54844778548016,2020-07,2020,7
3637,2020-07-16,WINES,Murder,2,7.276221895102791,125.4979865717244,2020-07,2020,7
3574,2020-07-16,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Hacking,4,7.296835339289517,125.62389414377073,2020-07,2020,7
1789,2020-07-16,DALIAO,Physical Injury,4,7.019995612168207,125.69980509014168,2020-07,2020,7
2234,2020-07-16,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,5,7.255679162317354,125.4523495459194,2020-07,2020,7
3350,2020-07-16,MALAGOS,Phishing,1,7.07245018839785,125.68219199975584,2020-07,2020,7
440,2020-07-17,MALABOG,Theft,1,7.02440463419257,125.47220115442715,2020-07,2020,7
